Time(milliseconds),Start Range (Miles),End Range (Miles),High Power (Boolean),Number of Pules (Multi-Pulse),width (degrees),Azimuth(Degrees),Elevation (Degrees)
39989.07896,0,200,1,30,3,1.25,23.75
39991.22623,0,200,1,1,3,1.25,26.5
39993.37351,0,200,1,1,3,1.25,29.25
39995.52078,0,200,1,1,3,1.25,32
39997.66805,0,200,1,1,3,1.25,34.75
39999.81532,0,200,1,17,3,1.25,37.5
40001.9626,0,200,1,1,3,1.25,40.25
40004.10987,0,200,1,14,3,1.25,43
40006.25714,0,200,1,21,3,1.25,45.75
40008.40441,0,200,1,1,3,1.25,48.5
40010.55168,0,200,1,5,3,1.25,51.25
40012.69896,0,200,1,1,3,1.25,54
40014.84623,0,200,1,21,3,1.25,56.75
40016.9935,0,200,1,32,3,1.25,59.5
40019.14077,0,200,1,3,3,1.25,62.25
40021.28804,0,200,1,1,3,1.25,65
40023.43532,0,200,1,1,3,1.25,67.75
40025.58259,0,200,1,1,3,1.25,70.5
40027.72986,0,200,1,1,3,1.25,73.25
40029.87713,0,200,1,1,3,1.25,76
40032.02441,0,200,1,1,3,1.25,78.75
40034.17168,0,200,1,1,3,1.25,81.5
40036.31895,0,200,1,1,3,1.25,84.25
40038.46622,0,200,1,1,3,1.25,87
40040.61349,0,200,1,1,3,1.25,89.75
40042.76077,0,200,1,1,3,1.25,92.5
40044.90804,0,200,1,6,3,1.25,95.25
40047.05531,0,200,1,7,3,1.25,98
40049.20258,0,200,1,9,3,1.25,100.75
40051.34985,0,200,1,1,3,1.25,103.5
40053.49713,0,200,1,8,3,1.25,106.25
40055.6444,0,200,1,1,3,1.25,109
40057.79167,0,200,1,1,3,1.25,111.75
40059.93894,0,200,1,1,3,1.25,114.5
40062.08622,0,200,1,1,3,1.25,117.25
40064.23349,0,200,1,1,3,1.25,120
40066.38076,0,200,1,1,3,1.25,122.75
40068.52803,0,200,1,1,3,1.25,125.5
40070.6753,0,200,1,1,3,1.25,128.25
40072.82258,0,200,1,1,3,1.25,131
40074.96985,0,200,1,1,3,1.25,133.75
40077.11712,0,200,1,1,3,1.25,136.5
40079.26439,0,200,1,1,3,1.25,139.25
40081.41167,0,200,1,27,3,1.25,142
40083.55894,0,200,1,1,3,1.25,144.75
40085.70621,0,200,1,1,3,1.25,147.5
40087.85348,0,200,1,19,3,1.25,150.25
40090.00075,0,200,1,1,3,1.25,153
40092.14803,0,200,1,1,3,1.25,155.75
40094.2953,0,200,1,32,3,1.25,158.5
40096.44257,0,200,1,1,3,1.25,161.25
40098.58984,0,200,1,1,3,1.25,164
40100.73711,0,200,1,1,3,1.25,166.75
40102.88439,0,200,1,15,3,1.25,169.5
40105.03166,0,200,1,1,3,1.25,172.25
40107.17893,0,200,1,24,3,1.25,175
40109.3262,0,200,1,4,3,1.25,177.75
40111.47348,0,200,1,24,3,1.25,180.5
40113.62075,0,200,1,13,3,1.25,183.25
40115.76802,0,200,1,1,3,1.25,186
40117.91529,0,200,1,1,3,1.25,188.75
40120.06256,0,200,1,1,3,1.25,191.5
40122.20984,0,200,1,1,3,1.25,194.25
40124.35711,0,200,1,1,3,1.25,197
40126.50438,0,200,1,11,3,1.25,199.75
40128.65165,0,200,1,1,3,1.25,202.5
40130.79892,0,200,1,1,3,1.25,205.25
40132.9462,0,200,1,1,3,1.25,208
40135.09347,0,200,1,5,3,1.25,210.75
40137.24074,0,200,1,1,3,1.25,213.5
40139.38801,0,200,1,1,3,1.25,216.25
40141.53529,0,200,1,15,3,1.25,219
40143.68256,0,200,1,18,3,1.25,221.75
40145.82983,0,200,1,2,3,1.25,224.5
40147.9771,0,200,1,1,3,1.25,227.25
40150.12437,0,200,1,1,3,1.25,230
40152.27165,0,200,1,1,3,1.25,232.75
40154.41892,0,200,1,26,3,1.25,235.5
40156.56619,0,200,1,31,3,1.25,238.25
40158.71346,0,200,1,16,3,1.25,241
40160.86074,0,200,1,1,3,1.25,243.75
40163.00801,0,200,1,1,3,1.25,246.5
40165.15528,0,200,1,16,3,1.25,249.25
40167.30255,0,200,1,1,3,1.25,252
40169.44982,0,200,1,18,3,1.25,254.75
40171.5971,0,200,1,1,3,1.25,257.5
40173.74437,0,200,1,1,3,1.25,260.25
40175.89164,0,200,1,16,3,1.25,263
40178.03891,0,200,1,1,3,1.25,265.75
40180.18618,0,200,1,19,3,1.25,268.5
40182.33346,0,200,1,1,3,1.25,271.25
40184.48073,0,200,1,1,3,1.25,274
40186.628,0,200,1,1,3,1.25,276.75
40188.77527,0,200,1,8,3,1.25,279.5
40190.92255,0,200,1,1,3,1.25,282.25
40193.06982,0,200,1,2,3,1.25,285
40195.21709,0,200,1,1,3,1.25,287.75
40197.36436,0,200,1,1,3,1.25,290.5
40199.51163,0,200,1,1,3,1.25,293.25
40201.65891,0,200,1,11,3,1.25,296
40203.80618,0,200,1,1,3,1.25,298.75
40205.95345,0,200,1,4,3,1.25,301.5
40208.10072,0,200,1,16,3,1.25,304.25
40210.24799,0,200,1,1,3,1.25,307
40212.39527,0,200,1,1,3,1.25,309.75
40214.54254,0,200,1,27,3,1.25,312.5
40216.68981,0,200,1,1,3,1.25,315.25
40218.83708,0,200,1,1,3,1.25,318
40220.98436,0,200,1,1,3,1.25,320.75
40223.13163,0,200,1,1,3,1.25,323.5
40225.2789,0,200,1,1,3,1.25,326.25
40227.42617,0,200,1,31,3,1.25,329
40229.57344,0,200,1,27,3,1.25,331.75
40231.72072,0,200,1,1,3,1.25,334.5
40233.86799,0,200,1,12,3,1.25,337.25
40236.01526,0,200,1,1,3,1.25,340
40238.16253,0,200,1,1,3,1.25,342.75
40240.30981,0,200,1,1,3,1.25,345.5
40242.45708,0,200,1,1,3,1.25,348.25
40244.60435,0,200,1,13,3,1.25,351
40246.75162,0,200,1,1,3,1.25,353.75
40248.89889,0,200,1,14,3,1.25,356.5
40251.04617,0,200,1,8,3,1.25,359.25
40253.19344,0,200,1,23,3,1.25,2
40255.34071,0,200,1,1,3,1.25,4.75
40257.48798,0,200,1,1,3,1.25,7.5
40259.63525,0,200,1,11,3,1.25,10.25
40261.78253,0,200,1,1,3,1.25,13
40263.9298,0,200,1,1,3,1.25,15.75
40266.07707,0,200,1,10,3,1.25,18.5
40268.22434,0,200,1,1,3,1.25,21.25
40270.37162,0,200,1,1,3,1.25,24
40272.51889,0,200,1,1,3,1.25,26.75
40274.66616,0,200,1,1,3,1.25,29.5
40276.81343,0,200,1,1,3,1.25,32.25
40278.9607,0,200,1,1,3,1.25,35
40281.10798,0,200,1,2,3,1.25,37.75
40283.25525,0,200,1,1,3,1.25,40.5
40285.40252,0,200,1,1,3,1.25,43.25
40287.54979,0,200,1,16,3,1.25,46
40289.69707,0,200,1,1,3,1.25,48.75
40291.84434,0,200,1,7,3,1.25,51.5
40293.99161,0,200,1,1,3,1.25,54.25
40296.13888,0,200,1,1,3,1.25,57
40298.28615,0,200,1,1,3,1.25,59.75
40300.43343,0,200,1,1,3,1.25,62.5
40302.5807,0,200,1,1,3,1.25,65.25
40304.72797,0,200,1,32,3,1.25,68
40306.87524,0,200,1,1,3,1.25,70.75
40309.02251,0,200,1,14,3,1.25,73.5
40311.16979,0,200,1,19,3,1.25,76.25
40313.31706,0,200,1,16,3,1.25,79
40315.46433,0,200,1,1,3,1.25,81.75
40317.6116,0,200,1,7,3,1.25,84.5
40319.75888,0,200,1,1,3,1.25,87.25
40321.90615,0,200,1,31,3,1.25,90
40324.05342,0,200,1,1,3,1.25,92.75
40326.20069,0,200,1,1,3,1.25,95.5
40328.34796,0,200,1,8,3,1.25,98.25
40330.49524,0,200,1,1,3,1.25,101
40332.64251,0,200,1,1,3,1.25,103.75
40334.78978,0,200,1,1,3,1.25,106.5
40336.93705,0,200,1,1,3,1.25,109.25
40339.08432,0,200,1,1,3,1.25,112
40341.2316,0,200,1,1,3,1.25,114.75
40343.37887,0,200,1,29,3,1.25,117.5
40345.52614,0,200,1,1,3,1.25,120.25
40347.67341,0,200,1,1,3,1.25,123
40349.82069,0,200,1,25,3,1.25,125.75
40351.96796,0,200,1,1,3,1.25,128.5
40354.11523,0,200,1,27,3,1.25,131.25
40356.2625,0,200,1,1,3,1.25,134
40358.40977,0,200,1,1,3,1.25,136.75
40360.55705,0,200,1,27,3,1.25,139.5
40362.70432,0,200,1,1,3,1.25,142.25
40364.85159,0,200,1,1,3,1.25,145
40366.99886,0,200,1,1,3,1.25,147.75
40369.14614,0,200,1,21,3,1.25,150.5
40371.29341,0,200,1,28,3,1.25,153.25
40373.44068,0,200,1,1,3,1.25,156
40375.58795,0,200,1,1,3,1.25,158.75
40377.73522,0,200,1,1,3,1.25,161.5
40379.8825,0,200,1,1,3,1.25,164.25
40382.02977,0,200,1,1,3,1.25,167
40384.17704,0,200,1,1,3,1.25,169.75
40386.32431,0,200,1,1,3,1.25,172.5
40388.47158,0,200,1,1,3,1.25,175.25
40390.61886,0,200,1,13,3,1.25,178
40392.76613,0,200,1,1,3,1.25,180.75
40394.9134,0,200,1,1,3,1.25,183.5
40397.06067,0,200,1,10,3,1.25,186.25
40399.20795,0,200,1,1,3,1.25,189
40401.35522,0,200,1,1,3,1.25,191.75
40403.50249,0,200,1,1,3,1.25,194.5
40405.64976,0,200,1,1,3,1.25,197.25
40407.79703,0,200,1,1,3,1.25,200
40409.94431,0,200,1,1,3,1.25,202.75
40412.09158,0,200,1,1,3,1.25,205.5
40414.23885,0,200,1,1,3,1.25,208.25
40416.38612,0,200,1,1,3,1.25,211
40418.53339,0,200,1,1,3,1.25,213.75
40420.68067,0,200,1,1,3,1.25,216.5
40422.82794,0,200,1,1,3,1.25,219.25
40424.97521,0,200,1,1,3,1.25,222
40427.12248,0,200,1,1,3,1.25,224.75
40429.26976,0,200,1,29,3,1.25,227.5
40431.41703,0,200,1,1,3,1.25,230.25
40433.5643,0,200,1,21,3,1.25,233
40435.71157,0,200,1,1,3,1.25,235.75
40437.85884,0,200,1,1,3,1.25,238.5
40440.00612,0,200,1,5,3,1.25,241.25
40442.15339,0,200,1,30,3,1.25,244
40444.30066,0,200,1,16,3,1.25,246.75
40446.44793,0,200,1,3,3,1.25,249.5
40448.59521,0,200,1,1,3,1.25,252.25
40450.74248,0,200,1,1,3,1.25,255
40452.88975,0,200,1,9,3,1.25,257.75
40455.03702,0,200,1,1,3,1.25,260.5
40457.18429,0,200,1,1,3,1.25,263.25
40459.33157,0,200,1,1,3,1.25,266
40461.47884,0,200,1,1,3,1.25,268.75
40463.62611,0,200,1,31,3,1.25,271.5
40465.77338,0,200,1,20,3,1.25,274.25
40467.92065,0,200,1,1,3,1.25,277
40470.06793,0,200,1,1,3,1.25,279.75
40472.2152,0,200,1,5,3,1.25,282.5
40474.36247,0,200,1,1,3,1.25,285.25
40476.50974,0,200,1,1,3,1.25,288
40478.65702,0,200,1,1,3,1.25,290.75
40480.80429,0,200,1,1,3,1.25,293.5
40482.95156,0,200,1,22,3,1.25,296.25
40485.09883,0,200,1,1,3,1.25,299
40487.2461,0,200,1,1,3,1.25,301.75
40489.39338,0,200,1,29,3,1.25,304.5
40491.54065,0,200,1,1,3,1.25,307.25
40493.68792,0,200,1,1,3,1.25,310
40495.83519,0,200,1,1,3,1.25,312.75
40497.98246,0,200,1,1,3,1.25,315.5
40500.12974,0,200,1,1,3,1.25,318.25
40502.27701,0,200,1,1,3,1.25,321
40504.42428,0,200,1,1,3,1.25,323.75
40506.57155,0,200,1,24,3,1.25,326.5
40508.71883,0,200,1,1,3,1.25,329.25
40510.8661,0,200,1,24,3,1.25,332
40513.01337,0,200,1,2,3,1.25,334.75
40515.16064,0,200,1,5,3,1.25,337.5
40517.30791,0,200,1,11,3,1.25,340.25
40519.45519,0,200,1,1,3,1.25,343
40521.60246,0,200,1,22,3,1.25,345.75
40523.74973,0,200,1,9,3,1.25,348.5
40525.897,0,200,1,1,3,1.25,351.25
40528.04428,0,200,1,1,3,1.25,354
40530.19155,0,200,1,1,3,1.25,356.75
40532.33882,0,200,1,1,3,1.25,359.5
40534.48609,0,200,1,1,3,1.25,2.25
40536.63336,0,200,1,1,3,1.25,5
40538.78064,0,200,1,4,3,1.25,7.75
40540.92791,0,200,1,1,3,1.25,10.5
40543.07518,0,200,1,1,3,1.25,13.25
40545.22245,0,200,1,3,3,1.25,16
40547.36972,0,200,1,1,3,1.25,18.75
40549.517,0,200,1,1,3,1.25,21.5
40551.66427,0,200,1,1,3,1.25,24.25
40553.81154,0,200,1,1,3,1.25,27
40555.95881,0,200,1,5,3,1.25,29.75
40558.10609,0,200,1,1,3,1.25,32.5
40560.25336,0,200,1,32,3,1.25,35.25
40562.40063,0,200,1,1,3,1.25,38
40564.5479,0,200,1,1,3,1.25,40.75
40566.69517,0,200,1,1,3,1.25,43.5
40568.84245,0,200,1,1,3,1.25,46.25
40570.98972,0,200,1,1,3,1.25,49
40573.13699,0,200,1,1,3,1.25,51.75
40575.28426,0,200,1,1,3,1.25,54.5
40577.43153,0,200,1,15,3,1.25,57.25
40579.57881,0,200,1,1,3,1.25,60
40581.72608,0,200,1,18,3,1.25,62.75
40583.87335,0,200,1,1,3,1.25,65.5
40586.02062,0,200,1,1,3,1.25,68.25
40588.1679,0,200,1,1,3,1.25,71
40590.31517,0,200,1,29,3,1.25,73.75
40592.46244,0,200,1,15,3,1.25,76.5
40594.60971,0,200,1,1,3,1.25,79.25
40596.75698,0,200,1,1,3,1.25,82
40598.90426,0,200,1,1,3,1.25,84.75
40601.05153,0,200,1,1,3,1.25,87.5
40603.1988,0,200,1,19,3,1.25,90.25
40605.34607,0,200,1,1,3,1.25,93
40607.49335,0,200,1,1,3,1.25,95.75
40609.64062,0,200,1,1,3,1.25,98.5
40611.78789,0,200,1,1,3,1.25,101.25
40613.93516,0,200,1,21,3,1.25,104
40616.08243,0,200,1,1,3,1.25,106.75
40618.22971,0,200,1,1,3,1.25,109.5
40620.37698,0,200,1,1,3,1.25,112.25
40622.52425,0,200,1,1,3,1.25,115
40624.67152,0,200,1,14,3,1.25,117.75
40626.81879,0,200,1,2,3,1.25,120.5
40628.96607,0,200,1,1,3,1.25,123.25
40631.11334,0,200,1,1,3,1.25,126
40633.26061,0,200,1,1,3,1.25,128.75
40635.40788,0,200,1,1,3,1.25,131.5
40637.55516,0,200,1,1,3,1.25,134.25
40639.70243,0,200,1,1,3,1.25,137
40641.8497,0,200,1,1,3,1.25,139.75
40643.99697,0,200,1,19,3,1.25,142.5
40646.14424,0,200,1,20,3,1.25,145.25
40648.29152,0,200,1,7,3,1.25,148
40650.43879,0,200,1,1,3,1.25,150.75
40652.58606,0,200,1,1,3,1.25,153.5
40654.73333,0,200,1,14,3,1.25,156.25
40656.88061,0,200,1,26,3,1.25,159
40659.02788,0,200,1,1,3,1.25,161.75
40661.17515,0,200,1,1,3,1.25,164.5
40663.32242,0,200,1,1,3,1.25,167.25
40665.46969,0,200,1,23,3,1.25,170
40667.61697,0,200,1,1,3,1.25,172.75
40669.76424,0,200,1,29,3,1.25,175.5
40671.91151,0,200,1,19,3,1.25,178.25
40674.05878,0,200,1,26,3,1.25,181
40676.20605,0,200,1,1,3,1.25,183.75
40678.35333,0,200,1,1,3,1.25,186.5
40680.5006,0,200,1,1,3,1.25,189.25
40682.64787,0,200,1,1,3,1.25,192
40684.79514,0,200,1,1,3,1.25,194.75
40686.94242,0,200,1,16,3,1.25,197.5
40689.08969,0,200,1,1,3,1.25,200.25
40691.23696,0,200,1,1,3,1.25,203
40693.38423,0,200,1,1,3,1.25,205.75
40695.5315,0,200,1,1,3,1.25,208.5
40697.67878,0,200,1,1,3,1.25,211.25
40699.82605,0,200,1,6,3,1.25,214
40701.97332,0,200,1,1,3,1.25,216.75
40704.12059,0,200,1,5,3,1.25,219.5
40706.26786,0,200,1,1,3,1.25,222.25
40708.41514,0,200,1,1,3,1.25,225
40710.56241,0,200,1,1,3,1.25,227.75
40712.70968,0,200,1,1,3,1.25,230.5
40714.85695,0,200,1,24,3,1.25,233.25
40717.00423,0,200,1,1,3,1.25,236
40719.1515,0,200,1,1,3,1.25,238.75
40721.29877,0,200,1,1,3,1.25,241.5
40723.44604,0,200,1,9,3,1.25,244.25
40725.59331,0,200,1,1,3,1.25,247
40727.74059,0,200,1,18,3,1.25,249.75
40729.88786,0,200,1,1,3,1.25,252.5
40732.03513,0,200,1,16,3,1.25,255.25
40734.1824,0,200,1,31,3,1.25,258
40736.32968,0,200,1,1,3,1.25,260.75
40738.47695,0,200,1,18,3,1.25,263.5
40740.62422,0,200,1,22,3,1.25,266.25
40742.77149,0,200,1,1,3,1.25,269
40744.91876,0,200,1,1,3,1.25,271.75
40747.06604,0,200,1,1,3,1.25,274.5
40749.21331,0,200,1,1,3,1.25,277.25
40751.36058,0,200,1,1,3,1.25,280
40753.50785,0,200,1,1,3,1.25,282.75
40755.65512,0,200,1,1,3,1.25,285.5
40757.8024,0,200,1,1,3,1.25,288.25
40759.94967,0,200,1,1,3,1.25,291
40762.09694,0,200,1,1,3,1.25,293.75
40764.24421,0,200,1,1,3,1.25,296.5
40766.39149,0,200,1,9,3,1.25,299.25
40768.53876,0,200,1,1,3,1.25,302
40770.68603,0,200,1,1,3,1.25,304.75
40772.8333,0,200,1,1,3,1.25,307.5
40774.98057,0,200,1,1,3,1.25,310.25
40777.12785,0,200,1,9,3,1.25,313
40779.27512,0,200,1,1,3,1.25,315.75
40781.42239,0,200,1,1,3,1.25,318.5
40783.56966,0,200,1,31,3,1.25,321.25
40785.71693,0,200,1,1,3,1.25,324
40787.86421,0,200,1,1,3,1.25,326.75
40790.01148,0,200,1,1,3,1.25,329.5
40792.15875,0,200,1,1,3,1.25,332.25
40794.30602,0,200,1,20,3,1.25,335
40796.4533,0,200,1,15,3,1.25,337.75
40798.60057,0,200,1,1,3,1.25,340.5
40800.74784,0,200,1,1,3,1.25,343.25
40802.89511,0,200,1,1,3,1.25,346
40805.04238,0,200,1,1,3,1.25,348.75
40807.18966,0,200,1,17,3,1.25,351.5
40809.33693,0,200,1,1,3,1.25,354.25
40811.4842,0,200,1,3,3,1.25,357
40813.63147,0,200,1,3,3,1.25,359.75
40815.77875,0,200,1,3,3,1.25,2.5
40817.92602,0,200,1,1,3,1.25,5.25
40820.07329,0,200,1,1,3,1.25,8
40822.22056,0,200,1,19,3,1.25,10.75
40824.36783,0,200,1,1,3,1.25,13.5
40826.51511,0,200,1,28,3,1.25,16.25
40828.66238,0,200,1,1,3,1.25,19
40830.80965,0,200,1,21,3,1.25,21.75
40832.95692,0,200,1,14,3,1.25,24.5
40835.10419,0,200,1,31,3,1.25,27.25
40837.25147,0,200,1,1,3,1.25,30
40839.39874,0,200,1,15,3,1.25,32.75
40841.54601,0,200,1,1,3,1.25,35.5
40843.69328,0,200,1,26,3,1.25,38.25
40845.84056,0,200,1,1,3,1.25,41
40847.98783,0,200,1,1,3,1.25,43.75
40850.1351,0,200,1,1,3,1.25,46.5
40852.28237,0,200,1,1,3,1.25,49.25
40854.42964,0,200,1,1,3,1.25,52
40856.57692,0,200,1,1,3,1.25,54.75
40858.72419,0,200,1,1,3,1.25,57.5
40860.87146,0,200,1,1,3,1.25,60.25
40863.01873,0,200,1,1,3,1.25,63
40865.166,0,200,1,1,3,1.25,65.75
40867.31328,0,200,1,1,3,1.25,68.5
40869.46055,0,200,1,15,3,1.25,71.25
40871.60782,0,200,1,1,3,1.25,74
40873.75509,0,200,1,16,3,1.25,76.75
40875.90237,0,200,1,1,3,1.25,79.5
40878.04964,0,200,1,1,3,1.25,82.25
40880.19691,0,200,1,13,3,1.25,85
40882.34418,0,200,1,14,3,1.25,87.75
40884.49145,0,200,1,1,3,1.25,90.5
40886.63873,0,200,1,17,3,1.25,93.25
40888.786,0,200,1,24,3,1.25,96
40890.93327,0,200,1,9,3,1.25,98.75
40893.08054,0,200,1,1,3,1.25,101.5
40895.22782,0,200,1,24,3,1.25,104.25
40897.37509,0,200,1,1,3,1.25,107
40899.52236,0,200,1,1,3,1.25,109.75
40901.66963,0,200,1,1,3,1.25,112.5
40903.8169,0,200,1,1,3,1.25,115.25
40905.96418,0,200,1,28,3,1.25,118
40908.11145,0,200,1,1,3,1.25,120.75
40910.25872,0,200,1,1,3,1.25,123.5
40912.40599,0,200,1,1,3,1.25,126.25
40914.55326,0,200,1,1,3,1.25,129
40916.70054,0,200,1,32,3,1.25,131.75
40918.84781,0,200,1,11,3,1.25,134.5
40920.99508,0,200,1,1,3,1.25,137.25
40923.14235,0,200,1,26,3,1.25,140
40925.28963,0,200,1,17,3,1.25,142.75
40927.4369,0,200,1,26,3,1.25,145.5
40929.58417,0,200,1,1,3,1.25,148.25
40931.73144,0,200,1,1,3,1.25,151
40933.87871,0,200,1,1,3,1.25,153.75
40936.02599,0,200,1,1,3,1.25,156.5
40938.17326,0,200,1,1,3,1.25,159.25
40940.32053,0,200,1,1,3,1.25,162
40942.4678,0,200,1,1,3,1.25,164.75
40944.61507,0,200,1,1,3,1.25,167.5
40946.76235,0,200,1,1,3,1.25,170.25
40948.90962,0,200,1,1,3,1.25,173
40951.05689,0,200,1,1,3,1.25,175.75
40953.20416,0,200,1,1,3,1.25,178.5
40955.35144,0,200,1,1,3,1.25,181.25
40957.49871,0,200,1,16,3,1.25,184
40959.64598,0,200,1,31,3,1.25,186.75
40961.79325,0,200,1,1,3,1.25,189.5
40963.94052,0,200,1,1,3,1.25,192.25
40966.0878,0,200,1,1,3,1.25,195
40968.23507,0,200,1,1,3,1.25,197.75
40970.38234,0,200,1,1,3,1.25,200.5
40972.52961,0,200,1,24,3,1.25,203.25
40974.67689,0,200,1,8,3,1.25,206
40976.82416,0,200,1,1,3,1.25,208.75
40978.97143,0,200,1,1,3,1.25,211.5
40981.1187,0,200,1,15,3,1.25,214.25
40983.26597,0,200,1,1,3,1.25,217
40985.41325,0,200,1,12,3,1.25,219.75
40987.56052,0,200,1,27,3,1.25,222.5
40989.70779,0,200,1,1,3,1.25,225.25
40991.85506,0,200,1,1,3,1.25,228
40994.00233,0,200,1,1,3,1.25,230.75
40996.14961,0,200,1,1,3,1.25,233.5
40998.29688,0,200,1,7,3,1.25,236.25
41000.44415,0,200,1,1,3,1.25,239
41002.59142,0,200,1,1,3,1.25,241.75
41004.7387,0,200,1,1,3,1.25,244.5
41006.88597,0,200,1,8,3,1.25,247.25
41009.03324,0,200,1,1,3,1.25,250
41011.18051,0,200,1,1,3,1.25,252.75
41013.32778,0,200,1,1,3,1.25,255.5
41015.47506,0,200,1,30,3,1.25,258.25
41017.62233,0,200,1,16,3,1.25,261
41019.7696,0,200,1,1,3,1.25,263.75
41021.91687,0,200,1,1,3,1.25,266.5
41024.06415,0,200,1,1,3,1.25,269.25
41026.21142,0,200,1,1,3,1.25,272
41028.35869,0,200,1,1,3,1.25,274.75
41030.50596,0,200,1,15,3,1.25,277.5
41032.65323,0,200,1,1,3,1.25,280.25
41034.80051,0,200,1,1,3,1.25,283
41036.94778,0,200,1,1,3,1.25,285.75
41039.09505,0,200,1,16,3,1.25,288.5
41041.24232,0,200,1,1,3,1.25,291.25
41043.38959,0,200,1,1,3,1.25,294
41045.53687,0,200,1,1,3,1.25,296.75
41047.68414,0,200,1,1,3,1.25,299.5
41049.83141,0,200,1,1,3,1.25,302.25
41051.97868,0,200,1,26,3,1.25,305
41054.12596,0,200,1,1,3,1.25,307.75
41056.27323,0,200,1,1,3,1.25,310.5
41058.4205,0,200,1,24,3,1.25,313.25
41060.56777,0,200,1,1,3,1.25,316
41062.71504,0,200,1,27,3,1.25,318.75
41064.86232,0,200,1,26,3,1.25,321.5
41067.00959,0,200,1,1,3,1.25,324.25
41069.15686,0,200,1,1,3,1.25,327
41071.30413,0,200,1,15,3,1.25,329.75
41073.4514,0,200,1,1,3,1.25,332.5
41075.59868,0,200,1,30,3,1.25,335.25
41077.74595,0,200,1,23,3,1.25,338
41079.89322,0,200,1,1,3,1.25,340.75
41082.04049,0,200,1,1,3,1.25,343.5
41084.18777,0,200,1,25,3,1.25,346.25
41086.33504,0,200,1,9,3,1.25,349
41088.48231,0,200,1,1,3,1.25,351.75
41090.62958,0,200,1,1,3,1.25,354.5
41092.77685,0,200,1,1,3,1.25,357.25
41094.92413,0,200,1,1,3,1.25,0
41097.0714,0,200,1,5,3,1.25,2.75
41099.21867,0,200,1,1,3,1.25,5.5
41101.36594,0,200,1,32,3,1.25,8.25
41103.51322,0,200,1,1,3,1.25,11
41105.66049,0,200,1,1,3,1.25,13.75
41107.80776,0,200,1,1,3,1.25,16.5
41109.95503,0,200,1,30,3,1.25,19.25
41112.1023,0,200,1,1,3,1.25,22
41114.24958,0,200,1,1,3,1.25,24.75
41116.39685,0,200,1,8,3,1.25,27.5
41118.54412,0,200,1,1,3,1.25,30.25
41120.69139,0,200,1,32,3,1.25,33
41122.83866,0,200,1,22,3,1.25,35.75
41124.98594,0,200,1,19,3,1.25,38.5
41127.13321,0,200,1,6,3,1.25,41.25
41129.28048,0,200,1,1,3,1.25,44
41131.42775,0,200,1,8,3,1.25,46.75
41133.57503,0,200,1,1,3,1.25,49.5
41135.7223,0,200,1,1,3,1.25,52.25
41137.86957,0,200,1,1,3,1.25,55
41140.01684,0,200,1,28,3,1.25,57.75
41142.16411,0,200,1,31,3,1.25,60.5
41144.31139,0,200,1,1,3,1.25,63.25
41146.45866,0,200,1,1,3,1.25,66
41148.60593,0,200,1,1,3,1.25,68.75
41150.7532,0,200,1,1,3,1.25,71.5
41152.90047,0,200,1,1,3,1.25,74.25
41155.04775,0,200,1,1,3,1.25,77
41157.19502,0,200,1,1,3,1.25,79.75
41159.34229,0,200,1,1,3,1.25,82.5
41161.48956,0,200,1,4,3,1.25,85.25
41163.63684,0,200,1,6,3,1.25,88
41165.78411,0,200,1,1,3,1.25,90.75
41167.93138,0,200,1,13,3,1.25,93.5
41170.07865,0,200,1,1,3,1.25,96.25
41172.22592,0,200,1,1,3,1.25,99
41174.3732,0,200,1,1,3,1.25,101.75
41176.52047,0,200,1,1,3,1.25,104.5
41178.66774,0,200,1,15,3,1.25,107.25
41180.81501,0,200,1,1,3,1.25,110
41182.96229,0,200,1,1,3,1.25,112.75
41185.10956,0,200,1,1,3,1.25,115.5
41187.25683,0,200,1,1,3,1.25,118.25
41189.4041,0,200,1,1,3,1.25,121
41191.55137,0,200,1,1,3,1.25,123.75
41193.69865,0,200,1,19,3,1.25,126.5
41195.84592,0,200,1,1,3,1.25,129.25
41197.99319,0,200,1,1,3,1.25,132
41200.14046,0,200,1,1,3,1.25,134.75
41202.28773,0,200,1,1,3,1.25,137.5
41204.43501,0,200,1,1,3,1.25,140.25
41206.58228,0,200,1,1,3,1.25,143
41208.72955,0,200,1,9,3,1.25,145.75
41210.87682,0,200,1,1,3,1.25,148.5
41213.0241,0,200,1,1,3,1.25,151.25
41215.17137,0,200,1,1,3,1.25,154
41217.31864,0,200,1,1,3,1.25,156.75
41219.46591,0,200,1,19,3,1.25,159.5
41221.61318,0,200,1,1,3,1.25,162.25
41223.76046,0,200,1,1,3,1.25,165
41225.90773,0,200,1,15,3,1.25,167.75
41228.055,0,200,1,1,3,1.25,170.5
41230.20227,0,200,1,1,3,1.25,173.25
41232.34954,0,200,1,1,3,1.25,176
41234.49682,0,200,1,1,3,1.25,178.75
41236.64409,0,200,1,1,3,1.25,181.5
41238.79136,0,200,1,1,3,1.25,184.25
41240.93863,0,200,1,1,3,1.25,187
41243.08591,0,200,1,31,3,1.25,189.75
41245.23318,0,200,1,1,3,1.25,192.5
41247.38045,0,200,1,12,3,1.25,195.25
41249.52772,0,200,1,9,3,1.25,198
41251.67499,0,200,1,13,3,1.25,200.75
41253.82227,0,200,1,1,3,1.25,203.5
41255.96954,0,200,1,1,3,1.25,206.25
41258.11681,0,200,1,1,3,1.25,209
